trial,fast_score,full_net,full_trades,full_pf,full_dd,oos_net,oos_trades,oos_pf,oos_dd,rsi_period,rsi_overbought,rsi_oversold,rsi_target_buy,rsi_target_sell,bars_to_wait,use_trailing,trail_distance_pts,trail_activation_pts,lot_size
1272,-inf,0.0,5481,0.0,0.0,0.0,1928,0.0,0.0,10,64.8,42.1,74.7,40.0,3,False,71,90,0.1
1273,-inf,0.0,819,0.0,0.0,0.0,261,0.0,0.0,18,81.1,39.6,87.8,57.0,8,False,120,35,0.1
1274,-inf,0.0,480,0.0,0.0,0.0,178,0.0,0.0,16,13.7,77.2,97.6,8.7,2,False,55,90,0.1
1275,-inf,0.0,2983,0.0,0.0,0.0,1053,0.0,0.0,14,19.2,55.1,95.4,14.2,6,False,150,35,0.1
1276,-inf,0.0,2274,0.0,0.0,0.0,826,0.0,0.0,12,4.3,71.9,90.8,-0.7,1,False,55,55,0.1
1277,-inf,0.0,4568,0.0,0.0,0.0,1621,0.0,0.0,14,75.5,41.2,80.5,61.8,6,True,55,41,0.1
1278,-inf,0.0,2078,0.0,0.0,0.0,728,0.0,0.0,12,9.0,68.1,85.9,4.0,6,False,40,90,0.1
1279,-inf,0.0,5060,0.0,0.0,0.0,1792,0.0,0.0,10,10.3,65.0,86.5,5.3,1,False,120,55,0.1
1280,-inf,0.0,6664,0.0,0.0,0.0,2412,0.0,0.0,10,73.8,40.6,84.6,21.6,3,True,120,55,0.1
1281,-inf,0.0,4147,0.0,0.0,0.0,1466,0.0,0.0,16,9.0,55.1,97.5,4.0,2,False,120,20,0.1
1282,-inf,0.0,2002,0.0,0.0,0.0,700,0.0,0.0,16,18.7,69.8,86.1,13.7,3,True,55,90,0.1
1283,-inf,0.0,1470,0.0,0.0,0.0,510,0.0,0.0,14,15.8,71.1,89.6,6.8,6,False,120,55,0.1
1284,-inf,0.0,4748,0.0,0.0,0.0,1694,0.0,0.0,12,74.8,57.0,91.1,50.5,2,False,71,90,0.1
1285,-inf,0.0,4320,0.0,0.0,0.0,1618,0.0,0.0,21,73.6,55.2,87.5,32.6,6,True,40,70,0.1
1286,-inf,0.0,3069,0.0,0.0,0.0,1091,0.0,0.0,10,9.0,62.4,94.2,4.0,6,False,40,90,0.1
1287,-inf,0.0,1815,0.0,0.0,0.0,651,0.0,0.0,10,9.6,76.6,98.3,5.8,1,False,40,20,0.1
1288,-inf,0.0,4234,0.0,0.0,0.0,1519,0.0,0.0,14,78.9,45.7,76.2,37.4,2,False,40,35,0.1
1289,-inf,0.0,2365,0.0,0.0,0.0,835,0.0,0.0,18,70.9,47.0,89.2,23.3,4,False,90,35,0.1
1290,-inf,0.0,1360,0.0,0.0,0.0,482,0.0,0.0,18,14.7,66.5,86.6,9.7,8,False,71,55,0.1
1291,-inf,0.0,4178,0.0,0.0,0.0,1494,0.0,0.0,21,18.5,57.8,92.3,11.7,1,False,120,70,0.1
1292,-inf,0.0,1224,0.0,0.0,0.0,412,0.0,0.0,16,20.2,71.6,91.2,15.2,6,False,120,41,0.1
1293,-inf,0.0,1951,0.0,0.0,0.0,717,0.0,0.0,21,66.9,54.9,85.1,58.5,8,False,71,20,0.1
1294,-inf,0.0,3230,0.0,0.0,0.0,1127,0.0,0.0,14,78.8,50.7,83.1,26.5,3,False,40,41,0.1
1295,-inf,0.0,1361,0.0,0.0,0.0,504,0.0,0.0,14,8.3,73.9,87.5,3.3,12,True,71,35,0.1
1296,-inf,0.0,1588,0.0,0.0,0.0,546,0.0,0.0,14,79.7,42.7,80.6,28.2,6,False,150,20,0.1
1297,-inf,0.0,2824,0.0,0.0,0.0,993,0.0,0.0,16,14.2,59.3,97.2,9.2,4,False,150,35,0.1
1298,-inf,0.0,4665,0.0,0.0,0.0,1665,0.0,0.0,12,20.4,52.1,87.6,15.4,3,False,40,35,0.1
1299,-inf,0.0,2682,0.0,0.0,0.0,965,0.0,0.0,12,14.1,56.3,88.5,9.1,8,False,90,70,0.1
1300,-inf,0.0,3249,0.0,0.0,0.0,1130,0.0,0.0,12,19.4,65.8,93.0,14.4,3,False,150,20,0.1
1301,-inf,0.0,2251,0.0,0.0,0.0,803,0.0,0.0,14,9.0,65.7,85.5,4.0,4,False,40,55,0.1
1302,-inf,0.0,8898,0.0,0.0,0.0,3192,0.0,0.0,10,78.2,53.3,76.2,60.0,1,False,150,70,0.1
1303,-inf,0.0,2768,0.0,0.0,0.0,970,0.0,0.0,16,20.0,67.5,93.9,5.4,1,True,55,90,0.1
1304,-inf,0.0,3779,0.0,0.0,0.0,1343,0.0,0.0,18,14.5,55.6,96.0,9.5,2,False,55,41,0.1
1305,-inf,0.0,2122,0.0,0.0,0.0,777,0.0,0.0,10,6.8,75.1,86.0,1.8,8,True,55,41,0.1
1306,-inf,0.0,579,0.0,0.0,0.0,187,0.0,0.0,18,74.1,40.1,89.3,49.0,12,False,120,90,0.1
1307,-inf,0.0,1058,0.0,0.0,0.0,350,0.0,0.0,18,79.2,39.8,90.1,50.7,6,False,71,90,0.1
1308,-inf,0.0,1158,0.0,0.0,0.0,397,0.0,0.0,16,66.2,46.8,85.7,27.8,12,False,40,20,0.1
1309,-inf,0.0,1843,0.0,0.0,0.0,676,0.0,0.0,14,6.1,55.1,95.6,1.1,12,False,120,70,0.1
1310,-inf,0.0,2482,0.0,0.0,0.0,864,0.0,0.0,18,80.8,44.5,84.1,42.5,3,False,120,55,0.1
1311,-inf,0.0,3578,0.0,0.0,0.0,1275,0.0,0.0,12,67.4,55.9,88.7,26.5,4,False,40,41,0.1
1312,-inf,0.0,4916,0.0,0.0,0.0,1739,0.0,0.0,21,7.7,52.2,85.4,2.7,1,False,40,20,0.1
1313,-inf,0.0,3048,0.0,0.0,0.0,1121,0.0,0.0,10,7.7,71.7,86.1,2.7,2,True,71,20,0.1
1314,-inf,0.0,5375,0.0,0.0,0.0,1913,0.0,0.0,10,66.9,56.9,75.6,45.2,4,False,71,70,0.1
1315,-inf,0.0,908,0.0,0.0,0.0,322,0.0,0.0,18,15.8,70.1,87.5,10.8,12,False,120,90,0.1
1316,-inf,0.0,1172,0.0,0.0,0.0,385,0.0,0.0,16,20.7,72.3,99.0,19.3,6,False,71,70,0.1
1317,-inf,0.0,1768,0.0,0.0,0.0,630,0.0,0.0,12,78.9,42.5,82.1,38.1,8,False,40,90,0.1
1318,-inf,0.0,7978,0.0,0.0,0.0,2982,0.0,0.0,10,73.1,54.0,81.1,40.9,4,True,120,55,0.1
1319,-inf,0.0,973,0.0,0.0,0.0,328,0.0,0.0,18,21.5,72.3,85.4,16.5,4,False,55,41,0.1
1320,-inf,0.0,5291,0.0,0.0,0.0,1874,0.0,0.0,14,9.5,58.7,95.8,4.5,1,False,40,35,0.1
1321,-inf,0.0,2111,0.0,0.0,0.0,785,0.0,0.0,18,76.1,50.2,75.5,40.1,8,False,150,35,0.1
1322,-inf,0.0,291,0.0,0.0,0.0,113,0.0,0.0,21,6.7,74.9,88.7,1.7,8,False,71,35,0.1
1323,-inf,0.0,5908,0.0,0.0,0.0,2133,0.0,0.0,18,67.4,43.0,74.4,32.5,2,True,90,35,0.1
1324,-inf,0.0,4452,0.0,0.0,0.0,1555,0.0,0.0,12,20.4,58.4,95.8,14.4,3,False,120,41,0.1
1325,-inf,0.0,1290,0.0,0.0,0.0,452,0.0,0.0,16,14.3,70.6,88.2,10.7,4,False,71,35,0.1
1326,-inf,0.0,6482,0.0,0.0,0.0,2273,0.0,0.0,10,21.0,52.8,96.8,16.0,2,False,40,70,0.1
1327,-inf,0.0,6360,0.0,0.0,0.0,2239,0.0,0.0,10,70.6,41.3,89.9,42.6,1,False,150,70,0.1
1328,-inf,0.0,2339,0.0,0.0,0.0,846,0.0,0.0,10,4.2,64.1,85.4,-0.8,12,False,55,20,0.1
1329,-inf,0.0,2029,0.0,0.0,0.0,709,0.0,0.0,21,70.7,53.9,79.9,29.3,6,False,150,70,0.1
1330,-inf,0.0,3198,0.0,0.0,0.0,1142,0.0,0.0,16,11.2,58.4,94.3,5.9,3,False,40,55,0.1
1331,-inf,0.0,912,0.0,0.0,0.0,314,0.0,0.0,16,17.7,73.8,87.0,16.7,4,False,120,55,0.1
1332,-inf,0.0,1976,0.0,0.0,0.0,575,0.0,0.0,21,80.9,54.4,78.4,23.2,4,False,150,55,0.1
1333,-inf,0.0,3600,0.0,0.0,0.0,1314,0.0,0.0,12,4.4,53.5,93.1,-0.6,4,False,150,70,0.1
1334,-inf,0.0,2209,0.0,0.0,0.0,800,0.0,0.0,18,18.1,67.8,87.3,13.1,1,True,90,41,0.1
1335,-inf,0.0,5576,0.0,0.0,0.0,1977,0.0,0.0,10,77.9,55.7,77.4,38.0,2,False,55,20,0.1
1336,-inf,0.0,3304,0.0,0.0,0.0,1177,0.0,0.0,18,14.2,54.5,97.1,9.2,3,False,150,70,0.1
1337,-inf,0.0,998,0.0,0.0,0.0,358,0.0,0.0,18,10.1,69.8,96.1,10.0,8,False,71,35,0.1
1338,-inf,0.0,1332,0.0,0.0,0.0,473,0.0,0.0,12,15.5,76.2,88.5,10.5,2,False,150,90,0.1
1339,-inf,0.0,885,0.0,0.0,0.0,296,0.0,0.0,16,21.9,76.9,92.6,16.9,1,True,55,55,0.1
1340,-inf,0.0,8856,0.0,0.0,0.0,3193,0.0,0.0,10,66.8,43.3,80.4,25.4,4,True,40,35,0.1
1341,-inf,0.0,2058,0.0,0.0,0.0,726,0.0,0.0,16,63.0,47.6,89.8,45.0,6,False,90,70,0.1
1342,-inf,0.0,3360,0.0,0.0,0.0,1215,0.0,0.0,10,5.0,56.1,87.0,-0.0,6,False,55,35,0.1
1343,-inf,0.0,1655,0.0,0.0,0.0,587,0.0,0.0,14,12.7,71.6,94.5,7.7,2,False,71,20,0.1
1344,-inf,0.0,1584,0.0,0.0,0.0,557,0.0,0.0,14,10.5,70.5,88.6,5.5,4,False,55,20,0.1
1345,-inf,0.0,2305,0.0,0.0,0.0,793,0.0,0.0,16,67.0,42.5,89.7,28.4,3,False,90,20,0.1
1346,-inf,0.0,7286,0.0,0.0,0.0,2687,0.0,0.0,10,79.3,56.5,86.1,27.9,2,True,120,70,0.1
1347,-inf,0.0,3257,0.0,0.0,0.0,1172,0.0,0.0,18,64.8,53.9,85.5,35.9,3,False,55,90,0.1
1348,-inf,0.0,1310,0.0,0.0,0.0,463,0.0,0.0,14,69.0,47.6,88.5,53.4,12,False,55,90,0.1
1349,-inf,0.0,2569,0.0,0.0,0.0,871,0.0,0.0,12,20.8,67.9,97.2,14.0,6,False,71,41,0.1
1350,-inf,0.0,2646,0.0,0.0,0.0,965,0.0,0.0,21,70.9,51.8,85.8,37.3,4,False,71,41,0.1
1351,-inf,0.0,2083,0.0,0.0,0.0,755,0.0,0.0,12,78.5,56.1,85.8,35.1,12,False,71,90,0.1
1352,-inf,0.0,2268,0.0,0.0,0.0,825,0.0,0.0,12,8.7,72.0,96.5,3.7,1,False,90,70,0.1
1353,-inf,0.0,1735,0.0,0.0,0.0,609,0.0,0.0,21,5.3,63.5,97.5,0.3,4,False,90,90,0.1
1354,-inf,0.0,3001,0.0,0.0,0.0,1063,0.0,0.0,18,80.8,43.9,91.8,18.3,2,False,71,41,0.1
1355,-inf,0.0,3093,0.0,0.0,0.0,1108,0.0,0.0,12,7.4,62.0,95.1,2.4,4,False,55,41,0.1
1356,-inf,0.0,347,0.0,0.0,0.0,129,0.0,0.0,18,18.2,77.7,94.4,13.2,4,False,71,41,0.1
1357,-inf,0.0,3983,0.0,0.0,0.0,1418,0.0,0.0,21,10.0,58.7,89.1,5.0,1,True,150,20,0.1
1358,-inf,0.0,998,0.0,0.0,0.0,354,0.0,0.0,21,11.6,68.9,94.5,6.6,4,False,150,55,0.1
1359,-inf,0.0,4250,0.0,0.0,0.0,1472,0.0,0.0,14,72.8,48.6,87.1,25.7,2,False,150,20,0.1
1360,-inf,0.0,5322,0.0,0.0,0.0,1889,0.0,0.0,12,6.1,60.9,98.2,1.1,1,False,120,41,0.1
1361,-inf,0.0,1607,0.0,0.0,0.0,551,0.0,0.0,16,20.6,65.6,89.3,15.6,12,False,120,55,0.1
1362,-inf,0.0,1097,0.0,0.0,0.0,360,0.0,0.0,18,65.3,43.7,73.8,19.3,6,False,40,55,0.1
1363,-inf,0.0,3083,0.0,0.0,0.0,1073,0.0,0.0,12,21.1,56.5,96.4,16.1,8,False,120,20,0.1
1364,-inf,0.0,5588,0.0,0.0,0.0,1956,0.0,0.0,16,21.6,57.2,87.8,16.6,1,True,120,35,0.1
1365,-inf,0.0,5680,0.0,0.0,0.0,2122,0.0,0.0,16,71.5,52.2,82.3,32.8,6,True,71,70,0.1
1366,-inf,0.0,1565,0.0,0.0,0.0,574,0.0,0.0,21,10.4,53.9,92.7,5.4,12,False,150,70,0.1
1367,-inf,0.0,4065,0.0,0.0,0.0,1486,0.0,0.0,21,77.2,44.6,91.8,50.4,2,True,40,90,0.1
1368,-inf,0.0,2865,0.0,0.0,0.0,1002,0.0,0.0,10,14.7,65.6,86.5,9.7,8,False,40,70,0.1
1369,-inf,0.0,3696,0.0,0.0,0.0,1325,0.0,0.0,18,7.6,56.3,93.2,2.6,2,False,150,41,0.1
1370,-inf,0.0,2555,0.0,0.0,0.0,910,0.0,0.0,10,13.0,74.3,95.2,8.0,1,False,55,20,0.1
1371,-inf,0.0,2283,0.0,0.0,0.0,812,0.0,0.0,18,10.5,62.8,94.2,5.5,3,False,90,55,0.1
1372,-inf,0.0,3360,0.0,0.0,0.0,1200,0.0,0.0,10,66.9,45.7,86.8,30.7,4,False,40,55,0.1
1373,-inf,0.0,3330,0.0,0.0,0.0,1201,0.0,0.0,12,76.2,49.1,89.5,47.8,4,False,90,41,0.1
1374,-inf,0.0,4492,0.0,0.0,0.0,1587,0.0,0.0,14,62.8,49.5,91.8,35.8,2,False,120,35,0.1
1375,-inf,0.0,3768,0.0,0.0,0.0,1372,0.0,0.0,12,14.1,66.0,93.9,9.1,4,True,90,90,0.1
1376,-inf,0.0,4212,0.0,0.0,0.0,1483,0.0,0.0,12,5.0,60.4,89.9,-0.0,2,False,120,41,0.1
1377,-inf,0.0,2407,0.0,0.0,0.0,891,0.0,0.0,12,62.3,48.0,84.7,57.3,8,False,55,70,0.1
1378,-inf,0.0,1754,0.0,0.0,0.0,599,0.0,0.0,14,77.1,47.7,90.5,20.1,8,False,120,70,0.1
1379,-inf,0.0,5066,0.0,0.0,0.0,1888,0.0,0.0,16,12.9,52.4,85.5,7.9,6,True,40,70,0.1
1380,-inf,0.0,3213,0.0,0.0,0.0,1165,0.0,0.0,16,67.6,48.0,74.5,55.1,6,False,120,90,0.1
1381,-inf,0.0,4759,0.0,0.0,0.0,1684,0.0,0.0,12,21.1,52.5,87.3,16.1,3,False,120,55,0.1
1382,-inf,0.0,2903,0.0,0.0,0.0,1041,0.0,0.0,16,66.9,45.3,83.7,39.9,3,False,71,90,0.1
1383,-inf,0.0,1277,0.0,0.0,0.0,446,0.0,0.0,18,18.2,68.8,98.2,13.2,6,False,40,35,0.1
1384,-inf,0.0,2243,0.0,0.0,0.0,776,0.0,0.0,10,75.0,38.3,81.2,23.1,4,False,150,35,0.1
1385,-inf,0.0,1020,0.0,0.0,0.0,365,0.0,0.0,12,6.3,76.3,93.0,1.3,4,False,71,41,0.1
1386,-inf,0.0,3799,0.0,0.0,0.0,1421,0.0,0.0,12,7.6,64.9,90.5,2.6,6,True,150,90,0.1
1387,-inf,0.0,4154,0.0,0.0,0.0,1509,0.0,0.0,16,67.1,44.6,78.7,61.9,2,False,71,90,0.1
1388,-inf,0.0,3980,0.0,0.0,0.0,1357,0.0,0.0,14,66.1,38.8,91.4,58.2,1,False,90,70,0.1
1389,-inf,0.0,1444,0.0,0.0,0.0,484,0.0,0.0,12,18.2,75.0,95.0,13.2,6,False,150,35,0.1
1390,-inf,0.0,865,0.0,0.0,0.0,304,0.0,0.0,14,13.9,75.2,95.7,8.9,6,False,40,20,0.1
1391,-inf,0.0,1812,0.0,0.0,0.0,639,0.0,0.0,18,19.4,67.0,88.7,14.8,3,False,55,35,0.1
1392,-inf,0.0,4070,0.0,0.0,0.0,1441,0.0,0.0,12,12.1,61.8,87.6,7.1,2,False,71,90,0.1
1393,-inf,0.0,4073,0.0,0.0,0.0,1431,0.0,0.0,14,20.9,64.5,89.8,5.8,1,False,40,35,0.1
1394,-inf,0.0,5845,0.0,0.0,0.0,2143,0.0,0.0,10,15.1,61.1,95.3,10.1,6,True,90,70,0.1
1395,-inf,0.0,2409,0.0,0.0,0.0,846,0.0,0.0,16,11.7,65.6,87.4,6.7,2,False,120,90,0.1
1396,-inf,0.0,455,0.0,0.0,0.0,175,0.0,0.0,18,8.6,76.0,85.8,3.6,8,True,71,55,0.1
1397,-inf,0.0,2475,0.0,0.0,0.0,896,0.0,0.0,12,6.0,53.9,91.3,1.0,8,False,71,55,0.1
1398,-inf,0.0,1102,0.0,0.0,0.0,388,0.0,0.0,21,7.7,68.6,86.8,2.7,3,False,71,70,0.1
1399,-inf,0.0,1415,0.0,0.0,0.0,496,0.0,0.0,21,4.2,63.7,87.1,-0.8,8,False,150,70,0.1
1400,-inf,0.0,4235,0.0,0.0,0.0,1498,0.0,0.0,16,66.5,51.0,89.3,50.1,2,False,120,35,0.1
1401,-inf,0.0,2319,0.0,0.0,0.0,821,0.0,0.0,18,21.2,59.8,94.4,16.2,6,False,40,20,0.1
1402,-inf,0.0,3124,0.0,0.0,0.0,1121,0.0,0.0,16,6.0,64.8,92.4,1.0,1,False,150,90,0.1
1403,-inf,0.0,4019,0.0,0.0,0.0,1409,0.0,0.0,18,18.9,52.8,88.3,5.4,2,False,120,20,0.1
1404,-inf,0.0,2767,0.0,0.0,0.0,988,0.0,0.0,14,11.8,61.8,93.7,6.8,4,False,150,41,0.1
1405,-inf,0.0,4985,0.0,0.0,0.0,1777,0.0,0.0,12,14.9,62.7,98.7,9.9,1,False,71,41,0.1
1406,-inf,0.0,9402,0.0,0.0,0.0,3497,0.0,0.0,12,65.0,48.5,74.7,56.8,3,True,150,41,0.1
1407,-inf,0.0,2682,0.0,0.0,0.0,936,0.0,0.0,14,21.5,70.0,85.5,11.1,4,True,90,41,0.1
1408,-inf,0.0,1056,0.0,0.0,0.0,392,0.0,0.0,21,6.9,70.0,96.6,1.9,12,True,150,90,0.1
1409,-inf,0.0,1874,0.0,0.0,0.0,649,0.0,0.0,18,70.4,43.5,86.9,28.1,4,False,150,41,0.1
1410,-inf,0.0,6122,0.0,0.0,0.0,2214,0.0,0.0,10,76.0,43.3,82.5,49.4,8,True,40,70,0.1
1411,-inf,0.0,2898,0.0,0.0,0.0,998,0.0,0.0,18,19.3,61.9,97.0,16.1,2,False,120,41,0.1
1412,-inf,0.0,415,0.0,0.0,0.0,155,0.0,0.0,18,17.7,77.4,90.9,12.7,6,True,90,70,0.1
1413,-inf,0.0,1105,0.0,0.0,0.0,343,0.0,0.0,16,81.2,47.6,80.9,19.3,6,False,40,90,0.1
1414,-inf,0.0,3964,0.0,0.0,0.0,1468,0.0,0.0,18,6.1,59.0,97.4,1.1,4,True,150,20,0.1
1415,-inf,0.0,2645,0.0,0.0,0.0,937,0.0,0.0,16,17.6,56.0,97.9,12.6,6,False,55,55,0.1
1416,-inf,0.0,5355,0.0,0.0,0.0,1890,0.0,0.0,16,80.7,55.8,84.3,40.9,1,False,150,90,0.1
1417,-inf,0.0,1784,0.0,0.0,0.0,627,0.0,0.0,14,14.0,71.1,93.2,9.0,2,False,150,20,0.1
1418,-inf,0.0,5196,0.0,0.0,0.0,1864,0.0,0.0,12,11.9,61.8,89.1,6.9,1,False,150,41,0.1
1419,-inf,0.0,1756,0.0,0.0,0.0,616,0.0,0.0,18,15.5,69.2,90.6,4.5,1,False,150,35,0.1
1420,-inf,0.0,6580,0.0,0.0,0.0,2406,0.0,0.0,14,75.2,51.1,79.0,53.0,4,True,40,55,0.1
1421,-inf,0.0,2800,0.0,0.0,0.0,986,0.0,0.0,14,8.7,65.2,97.7,3.7,2,False,55,35,0.1
1422,-inf,0.0,2207,0.0,0.0,0.0,760,0.0,0.0,21,71.7,41.1,81.8,55.2,2,False,90,35,0.1
1423,-inf,0.0,3416,0.0,0.0,0.0,1204,0.0,0.0,21,69.2,40.2,91.5,57.2,6,True,55,41,0.1
1424,-inf,0.0,5053,0.0,0.0,0.0,1811,0.0,0.0,12,11.8,52.2,93.1,6.8,2,False,71,35,0.1
1425,-inf,0.0,2612,0.0,0.0,0.0,955,0.0,0.0,12,76.3,56.7,83.5,33.9,8,False,40,20,0.1
1426,-inf,0.0,1595,0.0,0.0,0.0,574,0.0,0.0,12,9.7,73.4,85.1,4.7,3,False,150,90,0.1
1427,-inf,0.0,6383,0.0,0.0,0.0,2285,0.0,0.0,12,17.4,56.4,97.3,12.4,2,True,120,35,0.1
1428,-inf,0.0,6076,0.0,0.0,0.0,2189,0.0,0.0,16,73.0,58.0,86.1,41.2,1,True,40,90,0.1
1429,-inf,0.0,2499,0.0,0.0,0.0,897,0.0,0.0,21,7.1,56.8,95.4,2.1,4,False,90,90,0.1
1430,-inf,0.0,3976,0.0,0.0,0.0,1460,0.0,0.0,16,9.7,60.8,88.5,4.7,3,True,150,20,0.1
1431,-inf,0.0,4021,0.0,0.0,0.0,1404,0.0,0.0,12,21.3,68.0,94.1,13.8,2,True,40,55,0.1
1432,-inf,0.0,1047,0.0,0.0,0.0,344,0.0,0.0,14,66.0,39.5,83.9,22.2,8,False,55,41,0.1
1433,-inf,0.0,2635,0.0,0.0,0.0,922,0.0,0.0,12,17.5,53.0,94.9,10.3,8,False,40,35,0.1
1434,-inf,0.0,279,0.0,0.0,0.0,111,0.0,0.0,21,9.4,75.7,97.7,4.4,3,False,120,55,0.1
1435,-inf,0.0,1011,0.0,0.0,0.0,348,0.0,0.0,14,21.0,77.0,88.6,16.0,4,False,40,41,0.1
1436,-inf,0.0,1295,0.0,0.0,0.0,446,0.0,0.0,14,13.0,71.9,95.3,8.0,6,False,40,55,0.1
1437,-inf,0.0,321,0.0,0.0,0.0,124,0.0,0.0,21,9.9,74.6,97.7,4.9,6,False,120,41,0.1
1438,-inf,0.0,1158,0.0,0.0,0.0,419,0.0,0.0,18,21.2,72.7,93.0,16.2,12,True,71,35,0.1
1439,-inf,0.0,1249,0.0,0.0,0.0,428,0.0,0.0,12,14.5,74.6,87.5,9.5,8,False,120,41,0.1
1440,-inf,0.0,3345,0.0,0.0,0.0,1206,0.0,0.0,14,10.0,55.1,88.7,5.0,4,False,150,55,0.1
1441,-inf,0.0,6547,0.0,0.0,0.0,2447,0.0,0.0,10,77.3,47.9,78.7,37.0,8,True,120,35,0.1
1442,-inf,0.0,724,0.0,0.0,0.0,222,0.0,0.0,18,76.5,41.1,76.9,20.3,4,False,71,20,0.1
1443,-inf,0.0,3174,0.0,0.0,0.0,1152,0.0,0.0,21,9.7,60.4,96.9,4.7,8,True,150,20,0.1
1444,-inf,0.0,3893,0.0,0.0,0.0,1367,0.0,0.0,16,66.0,55.4,79.0,31.6,2,False,150,70,0.1
1445,-inf,0.0,2626,0.0,0.0,0.0,924,0.0,0.0,12,20.8,73.1,91.1,15.8,4,True,90,70,0.1
1446,-inf,0.0,2975,0.0,0.0,0.0,1100,0.0,0.0,12,62.4,52.0,82.8,56.8,8,False,150,20,0.1
1447,-inf,0.0,1497,0.0,0.0,0.0,505,0.0,0.0,16,73.0,41.0,81.6,23.7,4,False,55,20,0.1
1448,-inf,0.0,3955,0.0,0.0,0.0,1467,0.0,0.0,12,63.1,51.2,82.7,44.3,4,False,120,41,0.1
1449,-inf,0.0,5655,0.0,0.0,0.0,2063,0.0,0.0,16,67.0,57.9,86.4,38.7,6,True,71,41,0.1
1450,-inf,0.0,4986,0.0,0.0,0.0,1778,0.0,0.0,10,77.0,52.4,75.4,54.5,6,False,40,20,0.1
1451,-inf,0.0,1678,0.0,0.0,0.0,592,0.0,0.0,12,7.9,71.9,95.7,2.9,4,False,55,35,0.1
1452,-inf,0.0,1015,0.0,0.0,0.0,365,0.0,0.0,18,8.7,71.1,96.7,3.7,3,False,71,55,0.1
1453,-inf,0.0,2225,0.0,0.0,0.0,785,0.0,0.0,10,13.6,56.0,96.8,8.6,12,False,55,90,0.1
1454,-inf,0.0,3584,0.0,0.0,0.0,1247,0.0,0.0,12,21.5,65.4,85.2,16.5,3,False,90,55,0.1
1455,-inf,0.0,1188,0.0,0.0,0.0,415,0.0,0.0,14,66.2,40.9,79.5,34.2,12,False,71,90,0.1
1456,-inf,0.0,1786,0.0,0.0,0.0,656,0.0,0.0,16,12.3,55.0,98.5,7.3,12,False,71,55,0.1
1457,-inf,0.0,2562,0.0,0.0,0.0,861,0.0,0.0,21,75.1,38.3,84.3,32.5,1,False,150,35,0.1
1458,-inf,0.0,1573,0.0,0.0,0.0,576,0.0,0.0,21,64.2,44.8,76.2,42.3,8,False,150,70,0.1
1459,-inf,0.0,3206,0.0,0.0,0.0,1160,0.0,0.0,10,6.7,60.2,91.6,1.7,6,False,120,55,0.1
1460,-inf,0.0,1582,0.0,0.0,0.0,524,0.0,0.0,18,67.0,39.0,89.0,26.2,3,False,150,90,0.1
1461,-inf,0.0,2124,0.0,0.0,0.0,770,0.0,0.0,14,7.5,62.4,93.4,2.5,8,False,90,55,0.1
1462,-inf,0.0,1956,0.0,0.0,0.0,679,0.0,0.0,14,14.4,68.1,95.0,5.8,4,False,40,90,0.1
1463,-inf,0.0,2543,0.0,0.0,0.0,896,0.0,0.0,21,6.9,59.0,92.8,1.9,3,False,71,55,0.1
1464,-inf,0.0,1183,0.0,0.0,0.0,416,0.0,0.0,21,73.7,43.1,74.5,45.5,12,False,40,20,0.1
1465,-inf,0.0,4479,0.0,0.0,0.0,1561,0.0,0.0,18,66.9,43.9,89.2,30.0,1,False,40,90,0.1
1466,-inf,0.0,656,0.0,0.0,0.0,265,0.0,0.0,21,7.6,72.7,96.0,2.6,2,True,55,90,0.1
1467,-inf,0.0,4353,0.0,0.0,0.0,1561,0.0,0.0,10,79.4,52.7,73.9,51.9,8,False,120,41,0.1
1468,-inf,0.0,3574,0.0,0.0,0.0,1261,0.0,0.0,18,77.3,44.4,78.4,20.5,6,True,40,70,0.1
1469,-inf,0.0,2628,0.0,0.0,0.0,924,0.0,0.0,10,17.5,61.0,92.1,12.5,12,False,150,35,0.1
1470,-inf,0.0,5271,0.0,0.0,0.0,1973,0.0,0.0,12,15.0,58.4,86.0,10.0,6,True,150,90,0.1
1471,-inf,0.0,7690,0.0,0.0,0.0,2929,0.0,0.0,10,63.4,53.0,74.9,20.6,6,True,150,90,0.1
1472,-inf,0.0,5558,0.0,0.0,0.0,1973,0.0,0.0,12,62.3,41.0,72.9,35.9,2,False,120,20,0.1
1473,-inf,0.0,1107,0.0,0.0,0.0,383,0.0,0.0,18,10.5,70.5,85.8,5.5,3,False,90,35,0.1
1474,-inf,0.0,2937,0.0,0.0,0.0,1089,0.0,0.0,18,82.0,49.0,74.3,47.4,4,False,90,20,0.1
1475,-inf,0.0,3685,0.0,0.0,0.0,1318,0.0,0.0,18,19.3,60.7,95.3,14.3,6,True,90,55,0.1
1476,-inf,0.0,2590,0.0,0.0,0.0,914,0.0,0.0,21,16.6,63.9,91.6,11.6,1,False,55,35,0.1
1477,-inf,0.0,2826,0.0,0.0,0.0,1024,0.0,0.0,12,80.9,53.4,83.8,30.5,6,False,55,35,0.1
1478,-inf,0.0,1240,0.0,0.0,0.0,427,0.0,0.0,12,14.8,75.1,93.3,9.8,6,False,40,55,0.1
1479,-inf,0.0,3785,0.0,0.0,0.0,1347,0.0,0.0,12,14.4,67.0,91.5,9.4,1,True,120,90,0.1
