trial,net,trades,pf,fast_ema,slow_ema,trend_leg_bars,min_ema_gap_pips,cross_cooldown,pullback_cooldown,use_pullback,pullback_touch,atr_period,atr_sl_mult,atr_tp_mult,max_bars_in_trade,htf_ema_period,use_htf_filter,use_adx_filter,adx_period,adx_min,session_start,session_end,max_spread_pips,lot_size,initial_balance
1572,-1983.1899999999887,499,0.6869070867782622,10,52,40,1.7,7,5,True,0,14,2.62,6.14,48,100,True,True,14,20.6,8,22,6.0,0.1,10000.0
1573,-3774.050000000003,1018,0.7057360438941818,11,52,56,0.8,8,4,True,1,20,2.24,7.15,80,200,False,False,14,17.3,8,22,8.0,0.1,10000.0
1574,-202.03999999999905,42,0.7025236314379104,8,48,56,2.0,8,3,False,1,14,3.0,6.34,48,100,True,True,14,21.2,8,21,8.0,0.1,10000.0
1575,-1469.0499999999993,340,0.6643935759486441,11,50,32,1.8,6,4,True,1,14,2.5,5.56,64,200,True,False,14,18.3,7,22,8.0,0.1,10000.0
1576,-3702.470000000005,757,0.6144774395888282,9,42,48,1.0,7,2,True,0,14,2.06,6.78,80,100,True,True,14,18.7,8,21,6.0,0.1,10000.0
1577,-4649.689999999991,1296,0.7170871295876011,8,52,40,2.1,9,4,True,0,20,3.15,5.48,48,100,False,False,14,20.2,7,21,6.0,0.1,10000.0
1578,26.299999999990177,86,1.0162563433735312,10,46,56,2.1,7,3,False,1,14,3.0,7.39,80,200,False,False,14,23.3,8,22,6.0,0.1,10000.0
1579,-3770.800000000003,880,0.6950029927042723,10,44,64,0.5,7,3,True,0,20,2.56,6.84,96,200,True,False,14,21.8,7,21,6.0,0.1,10000.0
1580,-371.40999999999985,56,0.5701273148148148,8,50,48,2.2,9,2,False,0,20,2.17,6.01,64,200,True,False,14,21.3,7,22,6.0,0.1,10000.0
1581,-157.39999999999964,140,0.9301589837111581,9,40,56,1.7,10,3,False,1,14,2.88,5.83,80,200,False,False,14,21.0,8,21,8.0,0.1,10000.0
1582,-212.87999999999738,91,0.8378724182050814,12,38,48,1.1,7,3,False,0,14,2.62,6.17,64,200,True,False,14,18.0,7,21,6.0,0.1,10000.0
1583,-4075.320000000009,999,0.6780098382985716,8,52,40,1.1,7,3,True,0,14,2.51,4.8,64,100,True,False,14,23.5,7,22,6.0,0.1,10000.0
1584,-3909.0099999999793,835,0.5962346315973224,11,42,32,1.0,8,2,True,0,20,2.06,5.25,64,200,True,False,14,19.9,7,22,8.0,0.1,10000.0
1585,-1954.7600000000093,527,0.7451554025865667,10,52,32,2.1,8,2,True,0,14,3.07,6.95,80,200,True,False,14,16.6,7,22,8.0,0.1,10000.0
1586,-402.3099999999977,83,0.7328778492653162,8,42,48,1.0,6,5,False,0,14,3.01,6.97,80,100,True,True,14,21.9,8,22,6.0,0.1,10000.0
1587,-3786.24,665,0.5969666906526895,12,52,32,1.2,9,4,True,0,14,3.07,5.68,64,100,False,True,14,21.2,8,22,6.0,0.1,10000.0
1588,-359.44999999999163,64,0.6398404857569412,8,50,32,2.0,7,2,False,1,20,3.07,6.65,64,200,True,False,14,23.0,7,22,8.0,0.1,10000.0
1589,-1101.2200000000103,177,0.623482348918711,8,48,32,1.1,6,4,False,1,20,2.6,5.58,96,200,True,False,14,18.4,7,22,6.0,0.1,10000.0
1590,-4058.9899999999934,1209,0.7275328132793007,12,38,72,2.0,6,2,True,0,20,2.92,5.75,48,100,False,False,14,20.8,8,21,6.0,0.1,10000.0
1591,-495.3999999999978,119,0.7411229848718417,8,46,56,1.8,9,3,False,1,14,2.49,6.02,80,100,False,True,14,18.8,8,21,8.0,0.1,10000.0
1592,-2955.540000000019,830,0.7216253356603904,8,50,48,2.5,10,3,True,0,14,2.63,4.54,64,200,True,False,14,21.8,7,22,8.0,0.1,10000.0
1593,-3492.959999999998,919,0.7002564111365501,9,44,56,0.9,9,4,True,0,14,2.87,6.64,48,100,True,False,14,20.8,8,21,8.0,0.1,10000.0
1594,-2944.2700000000186,853,0.7600210940371851,10,46,64,1.6,9,5,True,0,20,2.58,6.19,96,200,False,True,14,21.8,8,22,6.0,0.1,10000.0
1595,-2470.2700000000086,635,0.6798795856772788,12,48,56,2.3,6,5,True,0,20,2.05,6.51,80,200,True,False,14,18.0,7,21,8.0,0.1,10000.0
1596,-1043.3800000000047,121,0.499556335765093,9,42,32,1.9,7,4,False,0,20,2.4,6.87,64,200,False,False,14,19.9,7,21,6.0,0.1,10000.0
1597,-286.6299999999992,74,0.7397514005284327,8,50,56,1.9,9,2,False,0,20,2.13,5.35,96,100,True,False,14,17.1,7,21,8.0,0.1,10000.0
1598,-3947.1800000000167,1141,0.708575407012329,10,48,48,0.5,6,4,True,1,14,2.61,6.73,48,100,False,False,14,19.2,8,21,8.0,0.1,10000.0
1599,-3780.300000000002,883,0.6613438565215249,9,46,56,0.7,7,2,True,0,14,2.63,6.82,48,100,True,True,14,16.6,7,22,6.0,0.1,10000.0
1600,-155.3100000000013,22,0.6442087418674974,12,46,64,2.4,6,5,False,1,20,2.13,7.47,96,200,True,False,14,22.0,7,22,6.0,0.1,10000.0
1601,-2911.499999999989,802,0.7389154521878554,10,40,64,1.7,9,3,True,0,14,2.54,5.48,96,100,True,False,14,17.0,7,21,6.0,0.1,10000.0
1602,-1730.0200000000114,522,0.7040976021920469,10,38,48,1.3,9,5,True,0,20,2.09,5.61,48,200,True,True,14,22.8,7,21,8.0,0.1,10000.0
1603,-4987.440000000004,1232,0.7016772668463902,8,50,56,1.4,10,2,True,0,14,2.59,6.16,80,200,False,True,14,16.3,8,21,8.0,0.1,10000.0
1604,-916.8199999999997,176,0.6397846927549898,8,48,40,1.4,10,4,False,0,20,2.36,4.54,64,200,False,True,14,17.2,8,21,6.0,0.1,10000.0
1605,-2580.300000000004,589,0.6642905188710545,9,52,40,1.4,8,4,True,0,14,3.01,7.11,48,100,True,True,14,19.0,7,22,6.0,0.1,10000.0
1606,-2204.899999999997,539,0.6751518973168246,12,44,72,1.6,6,5,True,0,20,2.55,6.85,48,100,True,True,14,22.4,7,22,8.0,0.1,10000.0
1607,-2845.899999999978,677,0.6473993237659471,12,42,48,2.0,9,3,True,0,14,2.26,4.74,48,100,True,True,14,16.8,7,22,6.0,0.1,10000.0
1608,16.309999999990396,44,1.0251135576256831,10,40,72,1.9,7,4,False,0,20,3.05,6.51,80,200,True,False,14,20.0,8,21,8.0,0.1,10000.0
1609,-1303.7500000000055,282,0.6455120396754617,8,50,56,0.7,10,5,False,0,14,2.03,4.81,80,200,True,False,14,19.8,7,22,8.0,0.1,10000.0
1610,-3481.7499999999727,1088,0.7553904724703191,11,46,32,1.4,8,2,True,0,20,2.32,6.35,96,100,False,False,14,18.0,7,21,8.0,0.1,10000.0
1611,-3386.759999999991,761,0.6322891864513881,12,46,32,0.9,9,4,True,0,20,2.02,5.0,96,200,True,False,14,21.6,7,22,8.0,0.1,10000.0
1612,-1602.6699999999946,377,0.6773299240975257,11,44,32,1.9,6,2,True,1,20,2.77,5.39,48,100,True,False,14,19.2,8,22,6.0,0.1,10000.0
1613,-4186.850000000008,938,0.696323181155841,8,46,56,1.1,10,5,True,1,20,3.05,5.64,80,200,False,False,14,19.7,7,22,6.0,0.1,10000.0
1614,-3667.100000000004,886,0.7015208429140604,8,38,56,2.1,6,2,True,0,14,2.78,5.44,80,100,True,False,14,19.6,7,21,6.0,0.1,10000.0
1615,-3201.790000000008,810,0.6880976409984647,11,40,64,1.9,9,2,True,0,14,2.2,4.78,80,200,True,False,14,18.7,8,22,8.0,0.1,10000.0
1616,119.03999999999724,27,1.316267701054757,9,44,40,1.8,10,4,False,1,20,3.18,7.28,80,100,True,True,14,23.9,8,21,6.0,0.1,10000.0
1617,-246.6899999999987,85,0.8249817312399345,9,48,40,2.3,6,4,False,1,14,2.46,5.71,80,100,False,False,14,21.7,8,22,6.0,0.1,10000.0
1618,-322.75999999999476,40,0.5126606169502785,8,52,40,2.4,8,5,False,0,20,2.61,6.65,64,100,False,True,14,22.6,8,22,6.0,0.1,10000.0
1619,-196.31999999999607,68,0.8365471076031572,12,42,56,1.8,9,5,False,0,20,2.84,7.47,64,200,False,False,14,22.3,8,22,8.0,0.1,10000.0
1620,-3958.199999999989,894,0.6426285248924012,8,50,32,1.2,10,2,True,0,20,2.56,4.88,48,200,True,False,14,16.2,7,22,8.0,0.1,10000.0
1621,-3213.3399999999983,741,0.6855136263009237,11,46,56,0.9,10,5,True,0,20,2.8,6.39,80,200,True,False,14,22.8,7,21,8.0,0.1,10000.0
1622,-634.8399999999874,170,0.6964158477392821,9,52,72,2.2,6,5,True,1,14,2.43,4.88,48,200,True,True,14,23.4,8,21,6.0,0.1,10000.0
1623,-4779.379999999992,1096,0.697539181034892,8,40,32,1.8,6,2,True,0,14,2.5,7.04,96,100,False,False,14,22.3,7,21,6.0,0.1,10000.0
1624,22.090000000005602,65,1.0223526435618517,9,38,32,1.8,10,3,False,0,20,2.8,5.63,48,200,True,False,14,17.6,7,21,6.0,0.1,10000.0
1625,-940.340000000002,219,0.6984852760106711,10,46,64,0.7,9,3,False,0,20,3.16,6.67,48,100,True,False,14,22.2,7,21,6.0,0.1,10000.0
1626,-3288.6299999999965,763,0.6379612137865438,11,44,32,1.6,9,4,True,0,20,2.08,6.39,64,100,True,False,14,19.3,7,22,6.0,0.1,10000.0
1627,-4465.960000000015,1053,0.6595753114425948,11,44,48,2.3,10,2,True,0,20,2.33,7.01,64,100,False,True,14,16.5,7,21,8.0,0.1,10000.0
1628,-3575.8800000000083,898,0.7064701855308585,9,42,72,2.1,9,2,True,0,14,2.55,5.28,80,100,True,False,14,17.5,8,22,8.0,0.1,10000.0
1629,92.61000000000786,58,1.1019608274890178,10,46,40,2.1,9,5,False,0,14,2.09,6.85,64,100,True,False,14,18.1,7,22,8.0,0.1,10000.0
1630,-801.7399999999961,101,0.5217746601530578,11,40,48,1.1,8,2,False,0,14,2.94,6.09,48,100,True,True,14,16.8,7,21,8.0,0.1,10000.0
1631,-1514.469999999994,288,0.6432873330930863,11,44,56,0.8,9,3,False,0,20,2.87,5.15,64,200,False,False,14,16.6,7,21,8.0,0.1,10000.0
1632,-95.93000000000575,47,0.8790137470046665,10,52,56,2.0,9,3,False,0,20,3.02,5.45,80,100,False,True,14,22.5,8,22,8.0,0.1,10000.0
1633,-4763.340000000015,1214,0.7140438682906711,8,40,32,1.5,7,5,True,0,14,2.85,5.78,80,200,False,False,14,22.9,7,21,6.0,0.1,10000.0
1634,-4841.470000000002,1444,0.7134383819156391,10,46,72,2.2,7,3,True,0,14,2.43,7.37,48,100,False,False,14,21.0,7,22,6.0,0.1,10000.0
1635,-5657.969999999988,1264,0.6544550676222437,9,40,32,2.3,10,3,True,0,20,2.28,5.78,80,200,False,False,14,17.2,7,22,6.0,0.1,10000.0
1636,-1490.5700000000015,316,0.6769980540615507,8,40,64,1.4,6,4,True,1,20,2.3,6.52,96,100,True,True,14,21.6,7,22,8.0,0.1,10000.0
1637,-7296.21999999999,1814,0.6345106517696845,8,42,64,2.0,8,4,True,0,14,2.02,5.59,48,100,False,False,14,20.9,8,21,6.0,0.1,10000.0
1638,-4288.0599999999795,932,0.602707996316206,11,42,40,1.9,6,3,True,0,20,2.16,5.22,48,100,False,True,14,20.2,7,21,8.0,0.1,10000.0
1639,-71.10000000000036,26,0.8176549035699631,9,46,40,2.5,8,3,False,0,20,2.92,4.92,48,100,True,True,14,19.2,7,22,8.0,0.1,10000.0
1640,-3261.5199999999904,819,0.6932952293900643,12,50,64,1.4,8,2,True,0,14,2.31,5.34,80,100,True,False,14,16.8,8,22,8.0,0.1,10000.0
1641,-348.22999999999956,96,0.7763972363486927,8,38,72,1.6,8,4,False,0,14,2.4,6.47,96,200,True,False,14,20.6,8,21,6.0,0.1,10000.0
1642,-3342.9599999999864,730,0.6993297572663594,12,42,48,0.7,8,2,True,0,20,2.74,7.43,96,100,False,True,14,22.2,7,22,6.0,0.1,10000.0
1643,-201.99999999999636,100,0.8687936813115436,10,48,40,1.9,7,3,False,1,14,2.39,7.01,64,200,False,False,14,21.1,7,22,8.0,0.1,10000.0
1644,-81.1200000000099,51,0.8993598332588953,8,46,56,2.5,7,4,False,1,14,2.71,4.64,48,100,True,False,14,22.2,8,22,8.0,0.1,10000.0
1645,-3385.6599999999953,924,0.6791415368635731,9,52,56,1.9,10,3,True,0,14,2.1,5.84,48,100,True,False,14,23.3,8,21,8.0,0.1,10000.0
1646,-2109.659999999997,682,0.7752393128246104,8,50,32,2.1,8,3,True,1,14,2.44,6.61,80,200,False,False,14,16.4,8,22,8.0,0.1,10000.0
1647,-732.9199999999928,120,0.6332667837538967,10,52,56,1.7,6,2,False,0,20,3.19,6.89,64,100,False,False,14,22.1,8,22,6.0,0.1,10000.0
1648,-1682.3299999999908,403,0.6873445857292065,11,46,48,2.0,6,2,True,0,20,3.16,6.21,48,100,True,True,14,23.4,7,21,6.0,0.1,10000.0
1649,-4192.819999999997,1037,0.6595352493181075,9,44,56,1.9,10,5,True,0,14,2.33,5.8,48,100,False,True,14,21.1,7,21,8.0,0.1,10000.0
1650,242.6299999999901,48,1.3623236018815799,10,50,32,2.0,7,5,False,1,14,2.56,6.4,80,200,True,False,14,17.7,8,22,6.0,0.1,10000.0
1651,-319.3999999999978,30,0.4851625590354455,12,48,72,1.8,10,5,False,1,14,2.66,6.8,64,200,True,True,14,17.9,7,21,8.0,0.1,10000.0
1652,-3335.199999999986,817,0.7069182478365098,9,52,64,1.1,10,4,True,0,20,2.82,6.43,80,200,True,False,14,22.8,7,22,8.0,0.1,10000.0
1653,-3697.5499999999984,905,0.696541066322628,12,42,72,1.4,9,4,True,1,14,2.36,5.86,80,100,False,False,14,16.2,8,21,8.0,0.1,10000.0
1654,-3314.0800000000027,827,0.7174470929469199,12,44,64,1.5,10,2,True,1,20,2.44,7.07,96,100,False,False,14,18.6,7,22,8.0,0.1,10000.0
1655,-166.8299999999981,19,0.5410832668555553,12,46,40,2.5,6,5,False,0,14,3.2,6.46,48,200,True,False,14,16.8,7,22,6.0,0.1,10000.0
1656,-3484.6399999999976,831,0.704672254036916,8,52,64,1.6,9,3,True,0,14,2.86,6.0,80,100,True,False,14,19.3,8,21,8.0,0.1,10000.0
1657,-3092.8800000000138,690,0.6716311424239721,8,42,40,0.7,7,5,True,0,14,2.55,5.44,80,100,True,True,14,19.6,8,21,6.0,0.1,10000.0
1658,-3339.8599999999906,757,0.6928101689614893,9,42,40,1.0,9,2,True,0,20,3.06,6.26,80,200,True,False,14,21.6,7,21,6.0,0.1,10000.0
1659,-3318.2499999999854,654,0.6567449500931519,8,50,32,1.4,6,3,True,0,20,3.12,6.88,80,200,True,False,14,22.1,7,21,6.0,0.1,10000.0
1660,-2994.069999999995,657,0.6670269897563704,9,52,72,2.0,6,5,True,0,20,2.88,4.81,64,100,True,True,14,21.2,7,22,8.0,0.1,10000.0
1661,72.06999999999425,74,1.067038742384075,10,46,56,1.6,8,3,False,0,20,2.45,5.47,80,200,True,False,14,23.8,7,22,8.0,0.1,10000.0
1662,-2729.3299999999826,560,0.6471235448353615,8,52,56,1.5,10,4,True,0,14,2.59,7.07,64,100,True,True,14,22.6,7,21,6.0,0.1,10000.0
1663,-339.7999999999902,103,0.7577269972549998,9,50,64,1.3,7,5,False,0,14,3.14,5.05,48,200,True,False,14,21.4,8,21,8.0,0.1,10000.0
1664,-250.04999999999745,69,0.7970587519174113,12,38,56,1.8,9,2,False,0,20,2.81,5.02,48,100,False,False,14,18.0,7,22,8.0,0.1,10000.0
1665,-240.0999999999949,41,0.6467819051121736,12,52,40,2.3,9,3,False,0,14,2.82,6.76,64,100,False,True,14,17.3,8,21,6.0,0.1,10000.0
1666,-6196.229999999994,1405,0.674560573289957,8,48,40,0.5,6,3,True,0,14,3.04,7.19,64,100,False,False,14,21.2,8,22,6.0,0.1,10000.0
1667,-2586.8699999999853,549,0.6678760847208902,11,38,48,1.1,10,4,True,1,20,2.95,7.17,64,100,True,False,14,17.2,7,21,6.0,0.1,10000.0
1668,-77.11999999999898,76,0.9307409070498429,11,38,48,1.0,9,4,False,1,20,2.16,7.14,96,200,True,True,14,19.3,7,22,8.0,0.1,10000.0
1669,-2167.350000000012,448,0.6609696235915773,11,42,72,1.8,8,3,True,0,14,2.54,5.9,80,200,True,True,14,23.2,8,21,8.0,0.1,10000.0
1670,-5608.189999999997,1465,0.7055119077749994,8,46,56,1.1,9,5,True,0,14,2.17,6.34,96,100,False,False,14,17.2,7,21,6.0,0.1,10000.0
1671,-3942.4700000000057,884,0.6502564657581398,11,40,72,1.8,9,4,True,0,14,2.0,5.09,96,100,False,True,14,23.5,7,22,8.0,0.1,10000.0
1672,-3231.8299999999754,869,0.6989650447617441,11,38,40,0.6,9,5,True,0,20,2.76,4.93,64,100,True,False,14,17.1,8,21,8.0,0.1,10000.0
1673,170.95000000000073,52,1.2415127926196967,10,40,56,2.1,6,2,False,1,20,2.67,6.07,48,100,True,False,14,21.5,8,22,6.0,0.1,10000.0
1674,-5448.569999999998,1248,0.66606051468371,10,42,32,1.5,6,2,True,0,14,2.34,5.17,80,200,False,False,14,19.6,7,22,8.0,0.1,10000.0
1675,-187.1999999999971,67,0.8126557449235912,8,38,48,2.4,6,2,False,0,14,2.81,4.65,48,200,False,True,14,18.9,7,21,8.0,0.1,10000.0
1676,-1874.8899999999858,389,0.658084541049587,8,42,48,1.8,10,5,True,1,14,2.84,6.35,48,100,True,True,14,17.4,8,22,8.0,0.1,10000.0
1677,188.87999999999738,50,1.2520719061536614,10,52,72,1.9,8,3,False,0,20,2.71,6.75,96,200,True,False,14,18.8,8,22,6.0,0.1,10000.0
1678,-219.57999999999447,154,0.9003155146975372,8,46,32,1.3,6,4,False,0,20,2.35,7.32,80,100,True,False,14,19.7,7,22,8.0,0.1,10000.0
1679,-1171.579999999998,100,0.42529040106742017,11,52,56,1.6,9,2,False,0,20,2.6,4.77,96,200,False,True,14,16.4,8,22,8.0,0.1,10000.0
1680,112.39000000000851,100,1.0636911272179121,12,40,48,1.0,10,2,False,0,14,3.15,6.89,96,100,True,True,14,16.4,8,22,8.0,0.1,10000.0
1681,-5220.859999999992,1062,0.6119150694869798,10,48,32,1.6,10,5,True,0,20,2.45,5.23,64,200,False,True,14,16.9,7,21,6.0,0.1,10000.0
1682,-995.8299999999999,351,0.8106502687666018,12,48,72,2.2,10,4,True,1,20,3.08,6.33,80,100,True,False,14,17.9,8,21,6.0,0.1,10000.0
1683,-6384.079999999996,1511,0.6735556270297054,8,52,72,1.9,8,2,True,0,14,2.79,5.76,64,200,False,False,14,21.3,7,21,8.0,0.1,10000.0
1684,7.019999999991342,79,1.00451290227188,10,46,64,2.2,10,5,False,0,14,3.16,7.06,80,200,False,False,14,20.9,8,22,8.0,0.1,10000.0
1685,-3253.679999999985,853,0.7108125331633945,11,38,48,0.8,7,5,True,0,20,2.82,7.46,64,100,True,False,14,16.6,7,22,8.0,0.1,10000.0
1686,-3259.0400000000136,681,0.6803386661880142,12,38,48,1.2,7,3,True,0,20,2.74,6.01,96,200,True,False,14,18.3,8,22,8.0,0.1,10000.0
1687,-1283.110000000006,240,0.6233834467293231,10,40,40,1.1,6,3,False,1,14,2.5,7.17,48,200,False,False,14,17.5,8,22,6.0,0.1,10000.0
1688,-4982.870000000025,1083,0.6816389091743161,12,44,48,1.3,7,2,True,0,20,3.01,6.08,80,200,False,False,14,19.4,8,22,6.0,0.1,10000.0
1689,-994.9500000000025,180,0.6814875757905587,8,48,56,1.6,9,3,False,0,14,3.04,4.69,96,100,False,False,14,18.7,8,21,8.0,0.1,10000.0
1690,-1329.6100000000042,185,0.5310348476297968,9,40,56,0.6,7,5,False,0,14,2.3,5.14,96,100,False,True,14,22.0,8,21,8.0,0.1,10000.0
1691,-6347.149999999992,1666,0.658142974403609,9,46,48,1.4,8,5,True,0,14,2.16,4.73,48,200,False,False,14,20.5,8,21,8.0,0.1,10000.0
1692,-278.2999999999993,22,0.4142902241397453,11,40,48,1.9,8,4,False,1,20,2.62,5.63,80,200,True,True,14,22.7,7,21,6.0,0.1,10000.0
1693,-2221.7299999999977,490,0.711148525664361,12,42,48,0.8,7,5,True,1,14,3.09,5.45,80,200,False,True,14,20.8,8,21,6.0,0.1,10000.0
1694,-1073.3900000000085,385,0.7906254571698867,12,46,56,2.3,8,3,True,0,14,2.8,7.02,64,200,True,True,14,22.0,7,21,6.0,0.1,10000.0
1695,-2391.5200000000086,523,0.7199628571863499,8,44,56,2.4,10,5,True,0,20,3.12,6.75,96,100,True,True,14,21.6,8,21,8.0,0.1,10000.0
1696,-3554.0599999999995,810,0.6737044568794959,9,52,72,1.3,6,3,True,0,20,2.54,5.18,80,200,True,True,14,16.1,7,21,6.0,0.1,10000.0
1697,-3001.009999999993,887,0.7519250338301705,10,48,72,1.9,9,3,True,0,14,2.23,6.45,96,200,False,True,14,22.1,7,22,8.0,0.1,10000.0
1698,-5986.749999999982,1458,0.6860858987064332,9,48,64,1.2,10,5,True,0,14,2.93,5.16,64,100,False,False,14,22.5,8,21,8.0,0.1,10000.0
1699,-3038.7900000000036,564,0.6151384280250259,9,46,32,2.0,7,4,True,0,20,3.09,6.06,64,200,True,True,14,16.3,7,21,8.0,0.1,10000.0
1700,-2283.3600000000115,739,0.7634946315634652,11,40,48,2.1,9,4,True,1,20,2.28,5.67,80,200,False,False,14,18.4,8,22,8.0,0.1,10000.0
1701,-690.4099999999926,131,0.6736730160230657,11,44,40,0.9,7,2,False,0,20,2.65,5.49,96,200,True,False,14,21.3,8,21,6.0,0.1,10000.0
1702,-3238.7300000000123,769,0.650286305391698,12,46,48,1.7,10,4,True,0,20,2.04,5.74,80,100,True,False,14,17.0,7,21,6.0,0.1,10000.0
1703,-2807.369999999981,556,0.6625684209514148,12,38,72,0.7,10,5,True,0,14,2.65,5.24,96,100,True,True,14,22.2,7,21,6.0,0.1,10000.0
1704,-1961.1000000000085,575,0.7258130814465593,8,48,40,0.9,8,3,True,0,20,2.03,6.41,96,200,True,True,14,22.1,7,22,8.0,0.1,10000.0
1705,-2415.8799999999774,773,0.768311804888902,10,50,72,1.7,9,4,True,0,20,2.68,6.33,80,200,True,False,14,18.6,7,22,6.0,0.1,10000.0
1706,-2678.970000000025,712,0.7320740639989118,12,40,56,0.7,10,4,True,0,14,2.75,7.33,80,100,False,True,14,23.2,7,21,8.0,0.1,10000.0
1707,-1732.6699999999928,290,0.5681119682939292,12,42,32,1.3,8,2,True,1,14,2.11,7.0,80,200,True,True,14,18.4,7,21,6.0,0.1,10000.0
1708,-3353.5199999999923,826,0.689630279539321,8,42,56,1.8,10,4,True,0,14,2.62,6.82,64,200,True,False,14,22.6,8,21,6.0,0.1,10000.0
1709,92.42999999999665,29,1.1790931989924431,8,42,72,2.5,8,2,False,1,14,2.7,7.5,96,100,True,True,14,22.7,7,22,6.0,0.1,10000.0
1710,-2132.1999999999935,572,0.7039754094946673,9,40,64,2.3,8,3,True,0,20,2.7,4.68,48,200,True,True,14,23.3,7,21,6.0,0.1,10000.0
1711,-5698.899999999993,1094,0.6144995102522336,9,48,48,1.3,6,2,True,0,20,2.89,6.69,64,200,False,True,14,18.9,7,21,6.0,0.1,10000.0
1712,-863.3100000000068,125,0.5299898191954443,12,50,72,0.9,9,5,False,0,14,2.22,5.22,64,100,True,False,14,16.2,7,21,6.0,0.1,10000.0
1713,-1508.3499999999913,349,0.6883136473719449,12,40,40,0.6,8,4,False,0,14,2.74,7.35,48,100,False,False,14,21.4,8,22,6.0,0.1,10000.0
1714,-1281.8999999999942,266,0.6977399464755191,9,40,64,0.7,10,2,False,0,14,2.8,5.08,96,100,True,False,14,23.7,7,22,8.0,0.1,10000.0
1715,-3398.5599999999986,1046,0.7396535465401767,11,38,48,2.4,6,5,True,0,14,2.83,7.21,48,100,False,False,14,18.3,8,21,6.0,0.1,10000.0
1716,-5078.340000000015,1244,0.6582431049206872,9,44,40,0.5,7,4,True,1,20,2.52,7.37,48,200,False,False,14,22.2,8,21,8.0,0.1,10000.0
1717,-2845.1500000000115,634,0.699147506175346,11,48,72,0.8,9,3,True,0,20,2.91,5.13,96,100,True,True,14,20.0,7,21,6.0,0.1,10000.0
1718,-3530.089999999994,910,0.6711058481106771,10,52,32,2.4,10,5,True,0,20,2.48,5.88,48,200,False,True,14,18.2,8,22,6.0,0.1,10000.0
1719,-2666.45000000002,778,0.7094088350525013,9,44,40,1.9,6,2,True,0,20,2.63,4.53,48,200,True,False,14,21.2,8,21,6.0,0.1,10000.0
1720,-2747.2599999999966,664,0.667760723286717,9,44,48,0.9,6,5,True,1,20,2.35,7.15,64,100,True,False,14,18.7,7,22,6.0,0.1,10000.0
1721,-501.1300000000101,86,0.6365515440739182,9,48,64,2.2,7,4,False,0,20,2.43,7.5,48,100,False,False,14,23.2,8,21,6.0,0.1,10000.0
1722,-270.99999999999454,77,0.7426791750541227,10,42,40,1.4,10,3,False,1,20,2.23,7.13,64,100,True,True,14,16.1,8,21,8.0,0.1,10000.0
1723,-1196.5600000000086,436,0.8083403410137512,10,52,48,1.5,9,5,True,1,20,2.89,7.33,80,100,True,False,14,19.9,7,21,6.0,0.1,10000.0
1724,-324.72999999999956,73,0.728404871031414,11,44,32,1.4,8,3,False,0,20,2.48,4.87,80,200,True,True,14,16.8,8,22,6.0,0.1,10000.0
1725,-232.36999999999898,89,0.8089313906064991,10,52,40,1.6,8,3,False,0,14,2.09,6.12,48,100,True,False,14,23.3,7,22,6.0,0.1,10000.0
1726,-6001.590000000009,1513,0.695296162205715,8,42,56,2.0,6,4,True,0,20,2.45,5.55,80,100,False,False,14,20.0,7,22,8.0,0.1,10000.0
1727,-6278.029999999988,1485,0.6890113749564701,9,52,56,0.7,8,2,True,0,20,2.76,5.44,80,200,False,False,14,22.3,7,21,6.0,0.1,10000.0
1728,-2809.7799999999897,567,0.7006381913295475,8,40,32,1.7,9,3,True,0,14,3.15,7.41,96,200,True,True,14,17.0,7,22,6.0,0.1,10000.0
1729,-233.51999999999498,55,0.6884613845271289,11,44,64,1.2,6,4,False,1,20,2.03,6.87,64,200,True,True,14,20.8,7,22,8.0,0.1,10000.0
1730,-3819.799999999994,880,0.6920732936178446,8,40,32,0.9,8,2,True,0,20,2.67,5.07,96,200,True,False,14,21.5,7,22,8.0,0.1,10000.0
1731,-5036.899999999995,1108,0.6443244006637715,12,48,72,0.7,7,4,True,0,20,2.51,5.49,64,100,False,True,14,19.8,8,22,6.0,0.1,10000.0
1732,-1429.070000000007,208,0.5691393459921972,11,48,40,1.5,6,2,True,1,14,2.78,5.84,80,200,True,True,14,21.3,8,22,6.0,0.1,10000.0
1733,-1061.029999999997,137,0.5268455178687691,9,48,72,0.7,9,3,False,0,14,2.51,7.23,96,100,False,True,14,22.8,7,21,8.0,0.1,10000.0
1734,-645.6600000000035,75,0.5696173843487534,8,52,64,2.4,6,3,False,1,20,2.76,5.51,96,100,False,True,14,17.9,8,22,8.0,0.1,10000.0
1735,-43.37999999999556,97,0.9689894772961225,8,46,40,1.8,7,4,False,0,14,2.94,7.16,64,100,True,False,14,21.4,8,22,8.0,0.1,10000.0
1736,-3363.599999999983,808,0.7210246678687365,11,40,72,0.9,7,5,True,0,20,2.76,7.35,96,100,True,False,14,20.1,7,21,8.0,0.1,10000.0
1737,-193.16000000000167,48,0.7429605578325438,8,46,32,2.4,6,5,False,1,14,2.14,5.75,48,200,True,False,14,18.0,7,21,6.0,0.1,10000.0
1738,-2000.6900000000032,506,0.7466589508713192,8,52,48,2.1,7,4,True,0,20,3.16,5.05,96,200,True,True,14,21.4,8,22,6.0,0.1,10000.0
1739,-6491.190000000006,1792,0.6841064088850562,8,52,64,1.6,6,3,True,0,14,2.4,4.78,48,100,False,False,14,22.0,8,22,6.0,0.1,10000.0
