trial,score,net,trades,pf,daily_ema_period,use_daily_bias,htf_zone_bars,min_break_body_ratio,use_double_trap,trap_lookback,ny_chaos_start,ny_chaos_end,momentum_start,momentum_end,ltf_fast_ema,ltf_slow_ema,entry_mode,atr_period,atr_sl_mult,atr_tp_mult,use_trailing,trail_atr_mult,max_bars_in_trade,extend_hold_in_momentum,use_compression_filter,compress_atr_ratio,compress_lookback,cooldown_bars,max_spread_pips,lot_size,initial_balance
2004,-inf,0.0,249,0.0,100,True,20,0.62,True,6,13,14,16,2,8,21,1,14,1.98,3.74,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2005,-inf,0.0,0,0.0,50,True,24,0.55,False,6,12,15,15,3,8,21,2,14,2.0,5.43,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
2006,-inf,0.0,0,0.0,50,True,20,0.61,False,6,13,14,16,2,8,21,2,14,1.9,4.12,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
2007,-inf,0.0,0,0.0,50,True,24,0.57,False,6,12,16,16,3,8,21,2,14,1.92,5.32,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
2008,-inf,0.0,81,0.0,100,True,24,0.61,True,6,12,14,16,2,8,21,2,14,2.19,4.9,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
2009,-inf,0.0,113,0.0,100,True,20,0.69,False,6,12,15,16,3,8,21,1,14,2.11,3.87,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
2010,-inf,0.0,275,0.0,50,True,20,0.53,False,6,12,16,16,3,8,21,1,14,1.62,4.27,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
2011,-inf,0.0,336,0.0,50,True,24,0.51,False,6,13,14,15,2,8,21,1,14,1.91,5.41,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2012,-inf,0.0,201,0.0,100,True,16,0.66,False,6,12,14,15,3,8,21,1,14,1.92,3.62,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2013,-inf,0.0,120,0.0,100,True,16,0.61,True,6,13,15,15,2,8,21,2,14,2.03,3.74,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
2014,-inf,0.0,325,0.0,50,True,16,0.53,True,6,12,14,15,3,8,21,1,14,1.92,4.44,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
2015,-inf,0.0,127,0.0,50,True,20,0.7,False,6,12,14,16,2,8,21,1,14,2.04,4.61,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
2016,-inf,0.0,357,0.0,50,True,16,0.57,True,6,12,14,16,2,8,21,1,14,1.72,5.43,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2017,-inf,0.0,95,0.0,50,True,24,0.61,True,6,12,15,16,2,8,21,2,14,2.02,4.83,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
2018,-inf,0.0,215,0.0,50,True,24,0.65,True,6,12,14,15,2,8,21,1,14,2.14,3.7,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
2019,-inf,0.0,239,0.0,100,True,16,0.56,False,6,12,16,15,3,8,21,1,14,1.88,4.32,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
2020,-inf,0.0,252,0.0,50,True,24,0.51,True,6,12,14,16,2,8,21,1,14,1.9,5.33,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
2021,-inf,0.0,140,0.0,50,True,24,0.7,False,6,12,16,15,2,8,21,1,14,2.09,4.74,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
2022,-inf,0.0,133,0.0,100,True,16,0.66,False,6,12,15,16,3,8,21,1,14,2.15,5.07,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
2023,-inf,0.0,0,0.0,100,True,24,0.65,False,6,12,16,15,3,8,21,2,14,2.18,4.63,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
2024,-inf,0.0,134,0.0,100,True,20,0.68,False,6,12,15,15,2,8,21,1,14,1.8,4.42,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
2025,-inf,0.0,212,0.0,100,True,20,0.59,True,6,12,15,16,2,8,21,1,14,1.85,5.35,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
2026,-inf,0.0,118,0.0,50,True,20,0.62,True,6,12,15,15,2,8,21,2,14,1.77,4.46,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
2027,-inf,0.0,166,0.0,50,True,24,0.62,False,6,13,15,16,3,8,21,1,14,2.12,3.86,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
2028,-inf,0.0,96,0.0,100,True,24,0.54,True,6,13,14,15,3,8,21,2,14,1.6,3.56,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
2029,-inf,0.0,231,0.0,50,True,20,0.52,False,6,13,14,16,2,8,21,1,14,1.92,4.13,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
2030,-inf,0.0,356,0.0,50,True,20,0.53,False,6,13,14,15,3,8,21,1,14,1.82,3.62,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
2031,-inf,0.0,137,0.0,50,True,24,0.66,False,6,13,14,15,2,8,21,1,14,1.98,5.34,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
2032,-inf,0.0,346,0.0,100,True,16,0.51,True,6,12,16,16,3,8,21,1,14,2.14,4.88,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
2033,-inf,0.0,295,0.0,100,True,16,0.52,False,6,12,16,15,2,8,21,1,14,1.78,4.31,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
2034,-inf,0.0,337,0.0,50,True,20,0.64,True,6,13,15,15,3,8,21,1,14,1.84,5.47,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2035,-inf,0.0,230,0.0,50,True,16,0.67,True,6,12,15,16,2,8,21,1,14,1.69,4.34,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
2036,-inf,0.0,142,0.0,50,True,16,0.62,True,6,12,15,15,3,8,21,2,14,1.89,4.71,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
2037,-inf,0.0,180,0.0,50,True,16,0.64,False,6,13,14,16,2,8,21,1,14,2.11,4.25,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
2038,-inf,0.0,0,0.0,100,True,24,0.6,False,6,13,16,16,2,8,21,2,14,1.87,5.5,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
2039,-inf,0.0,228,0.0,50,True,20,0.66,False,6,12,14,15,2,8,21,1,14,1.99,4.44,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
2040,-inf,0.0,0,0.0,100,True,20,0.58,False,6,13,14,16,2,8,21,2,14,1.67,4.09,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2041,-inf,0.0,222,0.0,50,True,16,0.63,False,6,13,15,16,3,8,21,1,14,1.81,4.82,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
2042,-inf,0.0,128,0.0,50,True,16,0.51,True,6,12,16,16,3,8,21,2,14,1.63,4.82,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
2043,-inf,0.0,353,0.0,50,True,16,0.53,True,6,12,15,16,3,8,21,1,14,1.83,5.15,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
2044,-inf,0.0,106,0.0,50,True,20,0.55,True,6,12,16,16,2,8,21,2,14,1.81,3.81,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
2045,-inf,0.0,223,0.0,100,True,24,0.6,False,6,12,15,15,2,8,21,1,14,2.11,4.71,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
2046,-inf,0.0,268,0.0,50,True,16,0.69,True,6,13,15,15,2,8,21,1,14,2.02,3.65,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
2047,-inf,0.0,193,0.0,100,True,20,0.62,False,6,13,16,15,2,8,21,1,14,2.05,4.57,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2048,-inf,0.0,221,0.0,100,True,24,0.61,False,6,13,15,15,3,8,21,1,14,2.15,3.78,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
2049,-inf,0.0,126,0.0,100,True,24,0.67,False,6,13,14,16,3,8,21,1,14,1.71,4.39,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
2050,-inf,0.0,247,0.0,50,True,16,0.6,False,6,13,15,15,2,8,21,1,14,2.17,4.23,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
2051,-inf,0.0,0,0.0,100,True,24,0.59,False,6,13,16,16,3,8,21,2,14,1.86,3.83,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
2052,-inf,0.0,0,0.0,100,True,16,0.5,False,6,12,15,15,3,8,21,2,14,1.68,4.63,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
2053,-inf,0.0,109,0.0,100,True,16,0.53,True,6,13,14,16,3,8,21,2,14,1.9,4.69,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
2054,-inf,0.0,190,0.0,100,True,24,0.5,False,6,12,15,16,2,8,21,1,14,1.68,3.72,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
2055,-inf,0.0,251,0.0,100,True,16,0.54,True,6,13,15,16,2,8,21,1,14,2.15,5.44,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
2056,-inf,0.0,235,0.0,100,True,16,0.57,False,6,12,15,15,2,8,21,1,14,1.99,4.56,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
2057,-inf,0.0,82,0.0,100,True,24,0.64,True,6,12,14,16,2,8,21,2,14,1.63,4.63,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
2058,-inf,0.0,195,0.0,100,True,16,0.64,False,6,13,15,16,2,8,21,1,14,1.72,4.76,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
2059,-inf,0.0,120,0.0,100,True,16,0.5,True,6,12,14,15,2,8,21,2,14,2.01,4.08,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2060,-inf,0.0,97,0.0,100,True,20,0.65,True,6,12,14,16,3,8,21,2,14,1.95,3.55,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
2061,-inf,0.0,107,0.0,100,True,20,0.64,True,6,12,15,15,3,8,21,2,14,2.01,4.71,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
2062,-inf,0.0,202,0.0,50,True,16,0.61,False,6,13,15,15,2,8,21,1,14,1.69,4.74,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
2063,-inf,0.0,289,0.0,50,True,20,0.51,True,6,12,14,16,3,8,21,1,14,1.67,4.19,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
2064,-inf,0.0,215,0.0,50,True,24,0.68,True,6,12,15,16,2,8,21,1,14,1.77,4.04,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
2065,-inf,0.0,113,0.0,100,True,20,0.68,False,6,12,16,15,3,8,21,1,14,1.91,4.81,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
2066,-inf,0.0,212,0.0,50,True,20,0.56,False,6,13,16,15,2,8,21,1,14,1.97,3.52,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
2067,-inf,0.0,259,0.0,100,True,20,0.56,True,6,13,15,16,2,8,21,1,14,2.18,4.72,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
2068,-inf,0.0,237,0.0,50,True,20,0.68,True,6,13,16,15,3,8,21,1,14,1.66,4.53,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
2069,-inf,0.0,0,0.0,100,True,16,0.52,False,6,13,15,16,2,8,21,2,14,1.72,4.33,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2070,-inf,0.0,109,0.0,100,True,16,0.57,True,6,13,14,16,3,8,21,2,14,1.92,4.68,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
2071,-inf,0.0,0,0.0,100,True,24,0.53,False,6,12,15,15,2,8,21,2,14,1.99,5.04,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
2072,-inf,0.0,110,0.0,100,True,16,0.58,True,6,12,15,16,3,8,21,2,14,1.63,4.86,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
2073,-inf,0.0,105,0.0,100,True,20,0.61,True,6,12,14,15,2,8,21,2,14,1.8,3.82,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2074,-inf,0.0,107,0.0,100,True,20,0.59,True,6,13,15,15,3,8,21,2,14,2.03,3.83,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
2075,-inf,0.0,269,0.0,100,True,20,0.59,True,6,12,16,16,2,8,21,1,14,1.92,4.63,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2076,-inf,0.0,289,0.0,50,True,24,0.59,True,6,12,15,16,3,8,21,1,14,2.15,5.4,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
2077,-inf,0.0,303,0.0,100,True,16,0.56,False,6,13,14,15,2,8,21,1,14,1.87,3.67,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
2078,-inf,0.0,195,0.0,50,True,24,0.67,True,6,12,15,16,3,8,21,1,14,2.13,5.43,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
2079,-inf,0.0,0,0.0,100,True,24,0.63,False,6,12,16,16,2,8,21,2,14,1.95,4.76,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
2080,-inf,0.0,164,0.0,100,True,24,0.62,False,6,13,15,16,3,8,21,1,14,1.62,4.72,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
2081,-inf,0.0,226,0.0,50,True,16,0.56,False,6,12,14,16,2,8,21,1,14,2.16,5.18,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
2082,-inf,0.0,219,0.0,100,True,24,0.64,True,6,13,16,15,2,8,21,1,14,2.1,4.66,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2083,-inf,0.0,246,0.0,50,True,20,0.5,False,6,13,16,15,3,8,21,1,14,2.06,4.17,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
2084,-inf,0.0,174,0.0,50,True,16,0.68,False,6,12,16,15,2,8,21,1,14,1.84,5.16,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
2085,-inf,0.0,388,0.0,50,True,16,0.6,True,6,13,15,15,3,8,21,1,14,2.15,4.7,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
2086,-inf,0.0,388,0.0,50,True,20,0.56,True,6,13,15,15,2,8,21,1,14,1.77,4.31,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
2087,-inf,0.0,191,0.0,100,True,20,0.55,False,6,13,15,15,2,8,21,1,14,2.13,3.68,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
2088,-inf,0.0,244,0.0,50,True,24,0.58,False,6,12,16,15,3,8,21,1,14,1.92,4.03,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
2089,-inf,0.0,92,0.0,100,True,24,0.53,True,6,12,14,15,2,8,21,2,14,1.83,3.6,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
2090,-inf,0.0,360,0.0,100,True,16,0.56,True,6,13,15,15,2,8,21,1,14,2.13,4.3,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
2091,-inf,0.0,262,0.0,50,True,24,0.64,True,6,12,15,16,2,8,21,1,14,1.96,5.03,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
2092,-inf,0.0,122,0.0,50,True,16,0.51,True,6,12,16,15,2,8,21,2,14,1.87,3.73,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
2093,-inf,0.0,264,0.0,50,True,16,0.61,True,6,13,16,16,2,8,21,1,14,1.93,5.39,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
2094,-inf,0.0,237,0.0,50,True,24,0.65,True,6,13,16,15,3,8,21,1,14,1.85,3.98,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
2095,-inf,0.0,112,0.0,50,True,24,0.68,True,6,12,14,15,3,8,21,2,14,1.64,5.21,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
2096,-inf,0.0,151,0.0,100,True,24,0.7,False,6,12,15,15,2,8,21,1,14,1.62,4.2,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
2097,-inf,0.0,150,0.0,50,True,16,0.67,False,6,13,14,16,3,8,21,1,14,1.66,4.67,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
2098,-inf,0.0,106,0.0,100,True,16,0.63,True,6,13,15,16,2,8,21,2,14,1.66,5.12,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
2099,-inf,0.0,174,0.0,50,True,24,0.6,False,6,12,16,15,3,8,21,1,14,1.86,4.55,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
2100,-inf,0.0,0,0.0,100,True,16,0.52,False,6,12,15,16,2,8,21,2,14,1.7,4.35,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
2101,-inf,0.0,211,0.0,50,True,24,0.64,True,6,13,16,16,2,8,21,1,14,2.19,4.15,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
2102,-inf,0.0,334,0.0,50,True,20,0.56,True,6,13,16,15,2,8,21,1,14,1.8,4.45,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2103,-inf,0.0,0,0.0,100,True,20,0.69,False,6,13,15,15,2,8,21,2,14,1.82,4.98,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
2104,-inf,0.0,222,0.0,50,True,16,0.68,False,6,12,15,15,3,8,21,1,14,1.89,4.67,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
2105,-inf,0.0,125,0.0,50,True,24,0.69,False,6,13,15,15,3,8,21,1,14,1.99,5.18,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
2106,-inf,0.0,278,0.0,100,True,16,0.51,False,6,12,14,15,3,8,21,1,14,1.96,4.78,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
2107,-inf,0.0,94,0.0,100,True,20,0.63,True,6,12,16,15,2,8,21,2,14,1.72,3.75,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
2108,-inf,0.0,0,0.0,100,True,24,0.5,False,6,12,15,16,2,8,21,2,14,2.05,3.55,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
2109,-inf,0.0,229,0.0,100,True,16,0.7,True,6,12,14,16,2,8,21,1,14,1.98,3.53,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
2110,-inf,0.0,123,0.0,50,True,20,0.63,True,6,12,15,15,3,8,21,2,14,2.03,3.78,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
2111,-inf,0.0,0,0.0,100,True,20,0.55,False,6,12,16,16,3,8,21,2,14,1.66,4.78,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
2112,-inf,0.0,136,0.0,100,True,24,0.69,False,6,13,16,16,3,8,21,1,14,2.03,4.59,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2113,-inf,0.0,163,0.0,100,True,24,0.56,False,6,12,15,16,2,8,21,1,14,1.83,4.36,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
2114,-inf,0.0,96,0.0,100,True,20,0.69,True,6,13,16,15,3,8,21,2,14,2.04,3.96,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
2115,-inf,0.0,184,0.0,100,True,24,0.53,False,6,13,14,16,3,8,21,1,14,1.91,3.98,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
2116,-inf,0.0,174,0.0,100,True,20,0.57,False,6,12,16,16,2,8,21,1,14,2.06,4.8,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
2117,-inf,0.0,0,0.0,50,True,24,0.67,False,6,13,14,16,3,8,21,2,14,1.62,3.55,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
2118,-inf,0.0,285,0.0,100,True,16,0.57,True,6,12,16,16,3,8,21,1,14,1.7,5.15,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
2119,-inf,0.0,277,0.0,50,True,20,0.53,True,6,12,16,16,3,8,21,1,14,2.15,4.48,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
2120,-inf,0.0,223,0.0,100,True,20,0.63,False,6,12,14,15,2,8,21,1,14,1.68,4.62,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2121,-inf,0.0,120,0.0,100,True,16,0.64,True,6,13,15,15,2,8,21,2,14,1.66,3.92,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
2122,-inf,0.0,295,0.0,50,True,20,0.62,True,6,12,15,16,2,8,21,1,14,2.08,4.95,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
2123,-inf,0.0,264,0.0,50,True,16,0.63,True,6,13,14,16,3,8,21,1,14,2.13,5.13,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
2124,-inf,0.0,214,0.0,100,True,24,0.58,True,6,13,14,15,3,8,21,1,14,1.73,3.88,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
2125,-inf,0.0,94,0.0,100,True,20,0.56,True,6,13,16,16,2,8,21,2,14,2.09,4.75,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
2126,-inf,0.0,0,0.0,100,True,16,0.52,False,6,13,15,16,2,8,21,2,14,1.87,3.56,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2127,-inf,0.0,328,0.0,100,True,16,0.61,True,6,13,15,15,2,8,21,1,14,1.75,3.69,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
2128,-inf,0.0,176,0.0,100,True,20,0.57,False,6,12,15,16,2,8,21,1,14,2.05,3.56,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
2129,-inf,0.0,177,0.0,50,True,24,0.7,False,6,13,14,15,2,8,21,1,14,1.94,3.67,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2130,-inf,0.0,147,0.0,50,True,16,0.68,False,6,12,15,16,2,8,21,1,14,1.8,4.92,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
2131,-inf,0.0,148,0.0,50,True,16,0.68,False,6,13,14,15,2,8,21,1,14,1.77,3.96,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
2132,-inf,0.0,281,0.0,50,True,20,0.6,True,6,13,16,15,2,8,21,1,14,1.82,5.13,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
2133,-inf,0.0,218,0.0,100,True,16,0.67,True,6,12,16,15,2,8,21,1,14,1.75,4.44,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
2134,-inf,0.0,98,0.0,100,True,20,0.54,True,6,12,16,16,3,8,21,2,14,1.61,4.07,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2135,-inf,0.0,196,0.0,50,True,24,0.67,True,6,13,14,16,3,8,21,1,14,2.15,3.67,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
2136,-inf,0.0,119,0.0,50,True,24,0.7,False,6,13,14,15,3,8,21,1,14,1.84,4.87,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
2137,-inf,0.0,0,0.0,100,True,24,0.53,False,6,12,15,15,2,8,21,2,14,1.67,4.35,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
2138,-inf,0.0,288,0.0,50,True,24,0.51,False,6,12,16,15,2,8,21,1,14,1.96,3.99,True,1.2,120,True,True,0.7,48,4,8.0,0.1,10000.0
2139,-inf,0.0,234,0.0,100,True,20,0.54,False,6,13,15,15,2,8,21,1,14,1.68,4.53,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
2140,-inf,0.0,272,0.0,50,True,20,0.63,False,6,12,15,15,2,8,21,1,14,1.76,3.6,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
2141,-inf,0.0,95,0.0,50,True,24,0.58,True,6,13,16,15,2,8,21,2,14,2.16,4.78,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
2142,-inf,0.0,197,0.0,100,True,24,0.58,False,6,12,14,15,3,8,21,1,14,1.96,4.94,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
2143,-inf,0.0,167,0.0,100,True,24,0.64,False,6,13,16,15,2,8,21,1,14,2.07,4.58,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
2144,-inf,0.0,322,0.0,50,True,16,0.67,True,6,13,14,15,2,8,21,1,14,1.66,3.99,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2145,-inf,0.0,251,0.0,50,True,24,0.56,True,6,12,14,15,2,8,21,1,14,2.08,3.85,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
2146,-inf,0.0,141,0.0,50,True,24,0.65,False,6,12,16,16,2,8,21,1,14,2.1,3.98,True,1.2,120,True,True,0.7,48,8,8.0,0.1,10000.0
2147,-inf,0.0,122,0.0,50,True,24,0.69,False,6,12,16,16,2,8,21,1,14,2.05,4.69,True,1.2,96,True,True,0.7,48,8,8.0,0.1,10000.0
2148,-inf,0.0,239,0.0,100,True,20,0.6,True,6,12,14,16,2,8,21,1,14,1.75,4.93,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
2149,-inf,0.0,107,0.0,50,True,20,0.52,True,6,13,16,16,2,8,21,2,14,2.0,5.18,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2150,-inf,0.0,0,0.0,50,True,16,0.59,False,6,12,14,15,3,8,21,2,14,1.78,4.02,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
2151,-inf,0.0,195,0.0,100,True,16,0.62,False,6,13,15,15,2,8,21,1,14,1.86,3.66,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
2152,-inf,0.0,173,0.0,50,True,24,0.65,False,6,12,15,15,3,8,21,1,14,1.66,4.98,True,1.2,96,True,True,0.7,48,6,8.0,0.1,10000.0
2153,-inf,0.0,0,0.0,50,True,16,0.57,False,6,12,15,15,2,8,21,2,14,2.11,4.55,True,1.2,120,True,True,0.7,48,6,8.0,0.1,10000.0
2154,-inf,0.0,296,0.0,50,True,16,0.65,True,6,13,16,16,2,8,21,1,14,1.78,4.28,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2155,-inf,0.0,338,0.0,100,True,20,0.54,True,6,12,15,15,2,8,21,1,14,1.85,3.69,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2156,-inf,0.0,345,0.0,50,True,20,0.54,True,6,12,16,16,3,8,21,1,14,2.13,4.33,True,1.2,96,True,True,0.7,48,4,8.0,0.1,10000.0
2157,-inf,0.0,0,0.0,100,True,20,0.56,False,6,13,14,15,3,8,21,2,14,1.94,5.42,True,1.2,80,True,True,0.7,48,4,8.0,0.1,10000.0
2158,-inf,0.0,206,0.0,100,True,24,0.54,True,6,13,16,15,2,8,21,1,14,1.95,3.86,True,1.2,80,True,True,0.7,48,8,8.0,0.1,10000.0
2159,-inf,0.0,191,0.0,50,True,24,0.63,False,6,12,15,16,2,8,21,1,14,1.64,5.32,True,1.2,80,True,True,0.7,48,6,8.0,0.1,10000.0
